ISSN UNIFICADO;ISSN;TÍTULO;ID ÁREA MÃE ;ÁREA MÃE
;0719-1405;COMUNICACIONES EN HUMANIDADES;38;EDUCAÇÃO
;0719-3483;CUADERNOS CHILENOS DE HISTORIA DE LA EDUCACIÓN;38;EDUCAÇÃO
;0719-6202;REVISTA INFANCIA, EDUCACIÓN Y APRENDIZAJE;38;EDUCAÇÃO
;0719-6997;REVISTA DE EDUCACIÓN DE ADULTOS Y PROCESOS FORMATIVOS;38;EDUCAÇÃO
;0719-7438;POLYPHONÍA;38;EDUCAÇÃO
;0719-7500;INNOVARE - REVISTA ELECTRÓNICA DE EDUCACIÓN SUPERIOR;38;EDUCAÇÃO
;0719-7705;REVISTA DIÁLOGOS EN MERCOSUR;38;EDUCAÇÃO
;0743-4618;AUGMENTATIVE AND ALTERNATIVE COMMUNICATION;38;EDUCAÇÃO
;0755-9593;LES SCIENCES DE L'ÉDUCATION POUR L'ERE NOUVELLE;38;EDUCAÇÃO
1688-4981;0797-5538;REVISTA DE CIENCIAS SOCIALES (MONTEVIDEO);38;EDUCAÇÃO
;0819-8691;HISTORY OF EDUCATION REVIEW;38;EDUCAÇÃO
;0827-3383;INTERNATIONAL JOURNAL OF SPECIAL EDUCATION;38;EDUCAÇÃO
1647-8614;0870-418X;REVISTA PORTUGUESA DE PEDAGOGIA;38;EDUCAÇÃO
;0871-9187;REVISTA PORTUGUESA DE EDUCAÇÃO;38;EDUCAÇÃO
;0872-7643;EDUCAÇÃO, SOCIEDADE & CULTURAS;38;EDUCAÇÃO
;0872-9786;ECONOMIC BULLETIN - BANCO DE PORTUGAL;38;EDUCAÇÃO
;0873-0725;INTERACÇÕES (COIMBRA);38;EDUCAÇÃO
;0875-0106;SOBREDOTAÇÃO;38;EDUCAÇÃO
;0883-0355;INTERNATIONAL JOURNAL OF EDUCATIONAL RESEARCH;38;EDUCAÇÃO
;0898-5898;LINGUISTICS AND EDUCATION;38;EDUCAÇÃO
;0933-6389;PADAGOGISCHE KORRESPONDENZ;38;EDUCAÇÃO
;0950-0693;INTERNATIONAL JOURNAL OF SCIENCE EDUCATION;38;EDUCAÇÃO
;0951-8398;QSE. INTERNATIONAL JOURNAL OF QUALITATIVE STUDIES IN EDUCATION (PRINT);38;EDUCAÇÃO
;0954-0253;GENDER AND EDUCATION (PRINT);38;EDUCAÇÃO
;0957-5146;EARLY YEARS (STOKE-ON-TRENT);38;EDUCAÇÃO
;0977-9805;SOLICITAÇÃO CADASTRO - PEDRIATIC NURSING;38;EDUCAÇÃO
;1019-9403;EDUCACIÓN (LIMA. 1992);38;EDUCAÇÃO
1681-5653;1022-6508;REVISTA IBEROAMERICANA DE EDUCACIÓN (IMPRESA);38;EDUCAÇÃO
;1029-5968;JISTE. JOURNAL OF THE INTERNATIONAL SOCIETY FOR TEACHER EDUCATION;38;EDUCAÇÃO
;1034-912X;INTERNATIONAL JOURNAL OF DISABILITY, DEVELOPMENT AND EDUCATION;38;EDUCAÇÃO
;1040-9289;EARLY EDUCATION AND DEVELOPMENT;38;EDUCAÇÃO
;1046-681X;TEMAS DE PROFESIONALIZACIÓN DOCENTE;38;EDUCAÇÃO
;1049-7285;THE AMERICAN PROSPECT;38;EDUCAÇÃO
;1055-0143;PSYCOLOQUY (WASHINGTON, D.C.);38;EDUCAÇÃO
;1064-7562;JOURNAL OF MATERIALS SYNTHESIS AND PROCESSING;38;EDUCAÇÃO
;1065-3058;HEALTH CARE ANALYSIS;38;EDUCAÇÃO
;1068-2341;ARCHIVOS ANALÍTICOS DE POLÍTICAS EDUCATIVAS / EDUCATION POLICY ANALYSIS ARCHIVES;38;EDUCAÇÃO
;1071-2089;JOURNAL OF APPLIED BIOBEHAVIORAL RESEARCH;38;EDUCAÇÃO
;1094-5296;EDUCATION REVIEW;38;EDUCAÇÃO
;1097-797X;ORTHODONTIC PRODUCTS;38;EDUCAÇÃO
;1098-2140;THE AMERICAN JOURNAL OF EVALUATION;38;EDUCAÇÃO
;1099-5900;REVISTA DA ASSOCIAÇÃO PORTUGUESA DE EDUCAÇÃO MUSICAL - APEM;38;EDUCAÇÃO
;1109-2149;INTERSECTIONS (ATHENA);38;EDUCAÇÃO
;1128-9082;COMUNICAZIONE FILOSOFICA;38;EDUCAÇÃO
;1130-2496;REVISTA COMPLUTENSE DE EDUCACIÓN;38;EDUCAÇÃO
;1130-6084;IN-FAN-CIA (ED. ESPANOLA);38;EDUCAÇÃO
;1130-8656;INNOVACIÓN EDUCATIVA;38;EDUCAÇÃO
1989-8614;1133-2654;TENDENCIAS PEDAGÓGICAS;38;EDUCAÇÃO
;1134-0258;EDUCACIÓ I HISTÒRIA: REVISTA D'HISTÒRIA DE L'EDUCACIÓ;38;EDUCAÇÃO
;1135-1268;ANUARI DE PSICOLOGIA DE LA SOCIETAT VALENCIANA DE PSICOLOGIA;38;EDUCAÇÃO
;1138-1663;REVISTA GALEGO-PORTUGUESA DE PSICOLOXÍA E EDUCACIÓN;38;EDUCAÇÃO
1390-3306;1138-2783;REVISTA IBEROAMERICANA DE EDUCACIÓN A DISTANCIA;38;EDUCAÇÃO
1989-6395;1138-414X;PROFESORADO (GRANADA);38;EDUCAÇÃO
;1138-5863;SARMIENTO (VIGO);38;EDUCAÇÃO
;1139-6237;CLÍO;38;EDUCAÇÃO
;1139-9325;ENCUENTROS MULTIDISCIPLINARES (UNIVERSIDAD AUTÓNOMA DE MADRID);38;EDUCAÇÃO
;1174-5339;NEW ZEALAND MANAGEMENT;38;EDUCAÇÃO
;1213-0028;GENDER, ROVNÉ PRÍLEZITOSTI, VYZKUM;38;EDUCAÇÃO
;1253-1006;PENSER L'ÉDUCATION (MONT-SAINT-AIGNAN);38;EDUCAÇÃO
;1253-1472;ANALYSE FREUDIENNE PRESSE;38;EDUCAÇÃO
;1254-4590;REVUE INTERNATIONALE D'ÉDUCATION SÈVRES;38;EDUCAÇÃO
;1254-7689;CONTRASTE;38;EDUCAÇÃO
;1265-0692;FIGURES DE L'ART;38;EDUCAÇÃO
1305-8215;1305-8223;EURASIA JOURNAL OF MATHEMATICS, SCIENCE AND TECHNOLOGY EDUCATION;38;EDUCAÇÃO
;1315-9984;REVISTA VENEZOLANA DE GERENCIA;38;EDUCAÇÃO
;1316-4910;EDUCERE (MÉRIDA);38;EDUCAÇÃO
1315-5216;1316-5216;UTOPÍA Y PRAXIS LATINOAMERICANA;38;EDUCAÇÃO
;1324-1702;INTERNATIONAL STUDIES IN EDUCATIONAL ADMINISTRATION;38;EDUCAÇÃO
;1347-9008;ASIAN JOURNAL OF DISTANCE EDUCATION;38;EDUCAÇÃO
;1350-293X;EUR EARLY CHILD EDUC;38;EDUCAÇÃO
1469-5871;1350-4622;ENVIRONMENTAL EDUCATION RESEARCH;38;EDUCAÇÃO
;1363-9080;JOURNAL OF EDUCATION AND WORK;38;EDUCAÇÃO
;1381-2890;SOCIAL PSYCHOLOGY OF EDUCATION;38;EDUCAÇÃO
;1390-325X;ALTERIDAD: REVISTA DE CIENCIAS HUMANAS, SOCIALES Y EDUCACIÓN;38;EDUCAÇÃO
;1390-3861;SOPHIA: COLECCIÓN DE FILOSOFÍA DE LA EDUCACIÓN;38;EDUCAÇÃO
;1405-6666;REVISTA MEXICANA DE INVESTIGACIÓN EDUCATIVA;38;EDUCAÇÃO
;1405-7778;REVISTA CUICUILCO;38;EDUCAÇÃO
;1405-8774;REVISTA ENTRE MAESTROS;38;EDUCAÇÃO
;1409-4703;ACTUALIDADES INVESTIGATIVAS EN EDUCACIÓN;38;EDUCAÇÃO
;1413-0076;DIÁLOGO: REVISTA DE ENSINO RELIGIOSO;38;EDUCAÇÃO
;1413-1862;PRESENÇA PEDAGOGICA;38;EDUCAÇÃO
2594-8385;1413-2060;DOXA: REVISTA BRASILEIRA DE PSICOLOGIA E EDUCAÇÃO;38;EDUCAÇÃO
2238-5533;1413-8638;AMBIENTE & EDUCAÇÃO;38;EDUCAÇÃO
2318-0714;1414-042X;REVISTA DE HUMANIDADES (UNIFOR);38;EDUCAÇÃO
2236-3459;1414-3518;HISTÓRIA DA EDUCAÇÃO (UFPEL);38;EDUCAÇÃO
1982-5765;1414-4077;AVALIAÇÃO: REVISTA DA AVALIAÇÃO DA EDUCAÇÃO SUPERIOR;38;EDUCAÇÃO
2359-1382;1414-5987;REVISTA DE ADMINISTRAÇÃO EDUCACIONAL;38;EDUCAÇÃO
1984-6061;1414-6339;BENJAMIN CONSTANT (RIO DE JANEIRO);38;EDUCAÇÃO
2175-3520;1414-6975;PSICOLOGIA DA EDUCAÇÃO (IMPRESSO);38;EDUCAÇÃO
2176-1043;1415-9902;EDUCAÇÃO & LINGUAGEM;38;EDUCAÇÃO
;1447-9540;INTERNATIONAL JOURNAL OF LEARNING (ONLINE);38;EDUCAÇÃO
;1449-8855;TRANSNATIONAL CURRICULUM INQUIRY;38;EDUCAÇÃO
;1462-5733;NORRAG NEWS;38;EDUCAÇÃO
;1463-9807;PSYCHOLOGY OF EDUCATION REVIEW;38;EDUCAÇÃO
1472-9474;1472-9466;INTERNATIONAL JOURNAL OF HISTORICAL LEARNING, TEACHING AND RESEARCH (PRINT);38;EDUCAÇÃO
;1473-3285;CHILDREN'S GEOGRAPHIES (PRINT);38;EDUCAÇÃO
;1474-0222;ARTS AND HUMANITIES IN HIGHER EDUCATION;38;EDUCAÇÃO
;1474-9041;EUROPEAN EDUCATIONAL RESEARCH JOURNAL;38;EDUCAÇÃO
;1476-7724;GLOBALISATION, SOCIETIES AND EDUCATION (PRINT);38;EDUCAÇÃO
;1478-2103;POLICY FUTURES IN EDUCATION (ONLINE);38;EDUCAÇÃO
;1479-3679;INTERNATIONAL PERSPECTIVES ON EDUCATION AND SOCIETY;38;EDUCAÇÃO
;1479-4802;RESEARCH IN MATHEMATICS EDUCATION;38;EDUCAÇÃO
1925-8992;1494-4936;ENCOUNTERS ON EDUCATION;38;EDUCAÇÃO
2313-9927;1515-9485;ESPACIOS EN BLANCO. SERIE INDAGACIONES;38;EDUCAÇÃO
;1516-4071;REVISTA CIENTÍFICA DO CENTRO UNIVERSITÁRIO DE BARRA MANSA;38;EDUCAÇÃO
;1516-5477;NOTANDUM (USP);38;EDUCAÇÃO
;1516-5485;REVISTA INTERNACIONAL D'HUMANITATS;38;EDUCAÇÃO
1984-5499;1516-6368;INSTRUMENTO (JUIZ DE FORA);38;EDUCAÇÃO
;1516-6821;INTERNATIONAL STUDIES ON LAW AND EDUCATION;38;EDUCAÇÃO
2238-037X;1516-9537;TRABALHO & EDUCAÇÃO (UFMG);38;EDUCAÇÃO
;1517-1256;REVISTA ELETRÔNICA DO MESTRADO EM EDUCAÇÃO AMBIENTAL;38;EDUCAÇÃO
1983-9278;1517-1949;ECCOS REVISTA CIENTÍFICA (IMPRESSO);38;EDUCAÇÃO
;1517-6975;CONVENIT INTERNACIONAL (USP);38;EDUCAÇÃO
2526-3471;1517-7947;TEMAS EM EDUCAÇÃO E SAÚDE (ARARAQUARA);38;EDUCAÇÃO
;1517-9826;RE-CRIAÇÃO;38;EDUCAÇÃO
2238-4979;1518-126X;PLURES. HUMANIDADES (RIBEIRÃO PRETO);38;EDUCAÇÃO
2525-6211;1518-2509;FÓRUM (RIO DE JANEIRO. 2000);38;EDUCAÇÃO
2177-5796;1518-2886;QUAESTIO (UNISO);38;EDUCAÇÃO
;1518-2983;PRINCIPIA (JUIZ DE FORA);38;EDUCAÇÃO
1981-9250;1518-4684;REVISTA DE CIÊNCIAS HUMANAS (FREDERICO WESTPHALEN. IMPRESSO);38;EDUCAÇÃO
1984-0187;1518-5648;OLHAR DE PROFESSOR (UEPG. IMPRESSO);38;EDUCAÇÃO
1982-1123;1519-0099;EDUCERE (UMUARAMA. IMPRESSO);38;EDUCAÇÃO
2238-5703;1519-0110;ORG & DEMO (UNESP. MARÍLIA);38;EDUCAÇÃO
2238-5702;1519-0110;ORG & DEMO (UNESP. MARÍLIA);38;EDUCAÇÃO
;1519-0919;REVISTA PROFISSÃO DOCENTE;38;EDUCAÇÃO
2177-6210;1519-387X;EDUCAÇÃO UNISINOS;38;EDUCAÇÃO
2318-0870;1519-3993;REVISTA DE EDUCAÇÃO PUC-CAMPINAS;38;EDUCAÇÃO
2317-742X;1519-4507;CADERNOS DE PESQUISA EM EDUCAÇÃO PPGE-UFES;38;EDUCAÇÃO
2238-0094;1519-5902;REVISTA BRASILEIRA DE HISTÓRIA DA EDUCAÇÃO;38;EDUCAÇÃO
;1519-6186;REVISTA ESPAÇO ACADÊMICO (UEM);38;EDUCAÇÃO
;1519-6194;REVISTA EDUCAÇÃO E CIDADANIA;38;EDUCAÇÃO
;1519-7395;CADERNO DE EDUCAÇÃO (UEMG);38;EDUCAÇÃO
;1519-7883;SOBRE TUDO;38;EDUCAÇÃO
1981-4682;1519-7972;TEMAS & MATIZES (IMPRESSO);38;EDUCAÇÃO
;1519-8529;COLABOR@ (CURITIBA);38;EDUCAÇÃO
;1519-9029;POLÍTICA E GESTÃO EDUCACIONAL (ONLINE);38;EDUCAÇÃO
1537-9477;1520-281X;PAJ (BALTIMORE, MD.);38;EDUCAÇÃO
;1532-8813;AATCC REVIEW;38;EDUCAÇÃO
;1535-0932;JOURNAL OF INTERGENERATIONAL RELATIONSHIPS;38;EDUCAÇÃO
;1537-4661;SOCIOLOGICAL STUDIES OF CHILDREN AND YOUTH;38;EDUCAÇÃO
;1539-8072;SINO - US ENGLISH TEACHING;38;EDUCAÇÃO
;1554-480X;PEDAGOGIES (MAHWAH, N.J.);38;EDUCAÇÃO
1609-7475;1560-909X;REVISTA DE INVESTIGACIÓN EN PSICOLOGÍA (IMPRESA);38;EDUCAÇÃO
;1575-2259;PASAJES (VALENCIA);38;EDUCAÇÃO
;1578-6676;ESTUDIOS NIETZSCHE;38;EDUCAÇÃO
;1578-7265;PAPELES SALMANTINOS DE EDUCACIÓN;38;EDUCAÇÃO
;1579-0207;EDUPSYKHÉ;38;EDUCAÇÃO
;1579-2617;ENSEÑANZA DE LAS CIENCIAS SOCIALES;38;EDUCAÇÃO
;1600-0110;DIÁLOGOS LATINOAMERICANOS;38;EDUCAÇÃO
;1607-4041;REVISTA ELECTRÓNICA DE INVESTIGACIÓN EDUCATIVA;38;EDUCAÇÃO
;1637-6757;CHIASMI INTERNATIONAL;38;EDUCAÇÃO
;1642-672X;SOCIAL PEDAGOGY;38;EDUCAÇÃO
;1645-0760;REVISTA PORTUGUESA DO DANO CORPORAL;38;EDUCAÇÃO
;1645-1384;CURRÍCULO SEM FRONTEIRAS;38;EDUCAÇÃO
1647-8622;1645-3530;ESTUDOS DO SÉCULO XX;38;EDUCAÇÃO
;1645-4006;REVISTA PORTUGUESA DE INVESTIGAÇÃO EDUCACIONAL;38;EDUCAÇÃO
;1645-4774;EDUSER;38;EDUCAÇÃO
1646-401X;1645-7250;REVISTA LUSÓFONA DE EDUCAÇÃO;38;EDUCAÇÃO
;1646-2335;INTERACCOES;38;EDUCAÇÃO
;1646-933X;EDUCACAO, FORMACAO & TECNOLOGIAS;38;EDUCAÇÃO
;1647-0117;LA RECHERCHE EN EDUCATION;38;EDUCAÇÃO
;1647-3248;A PÁGINA DA EDUCAÇÃO;38;EDUCAÇÃO
;1647-9890;DIÁLOGOS COM A ARTE. REVISTA DE ARTE, CULTURA E EDUCAÇÃO;38;EDUCAÇÃO
;1648-939X;NATURAL SCIENCE EDUCATION;38;EDUCAÇÃO
;1657-0111;PALOBRA;38;EDUCAÇÃO
;1657-107X;REVISTA RIIEP;38;EDUCAÇÃO
;1659-2379;HABITAR;38;EDUCAÇÃO
;1660-7147;L'ÉDUCATION EN DÉBATS: ANALYSE COMPARÉE;38;EDUCAÇÃO
;1665-5826;EDUCACIÓN MATEMÁTICA;38;EDUCAÇÃO
;1665-7446;DESICIO: EDUCACION DE ADULTOS EN RECLUSION;38;EDUCAÇÃO
;1665-7551;INTERSTICIOS: FILOSOFÍA, ARTE, RELIGIÓN;38;EDUCAÇÃO
1853-7049;1666-5856;ANUARIO DE LA ESCUELA DE HISTORIA - FACULTAD DE FILOSOFÍA Y HUMANIDADES, UNIVERSIDAD NACIONAL DE CÓRDOBA;38;EDUCAÇÃO
;1666-8359;CIENCIAS ECONÓMICAS;38;EDUCAÇÃO
2313-9277;1669-8568;HISTORIA DE LA EDUCACIÓN ANUARIO;38;EDUCAÇÃO
;1676-2525;VALE (ASSIS);38;EDUCAÇÃO
;1676-2541;JBD. JORNAL BRASILEIRO DE DENTÍSTICA & ESTÉTICA (CESSOU EM 2003);38;EDUCAÇÃO
;1676-2584;REVISTA HISTEDBR ON-LINE;38;EDUCAÇÃO
;1676-2592;EDUCAÇÃO TEMÁTICA DIGITAL;38;EDUCAÇÃO
2177-6628;1676-840X;PRÓ-DISCENTE (UFES) - IMPRESSO;38;EDUCAÇÃO
2316-9605;1676-9627;PAIDÉIA (BELO HORIZONTE);38;EDUCAÇÃO
1983-148X;1677-0439;FAZ CIÊNCIA (UNIOESTE. IMPRESSO);38;EDUCAÇÃO
1983-9294;1677-1303;DIALOGIA (UNINOVE. IMPRESSO);38;EDUCAÇÃO
;1677-3098;RECE : REVISTA ELETRÔNICA DE CIÊNCIAS DA EDUCAÇÃO;38;EDUCAÇÃO
;1677-3721;PÁTIO (PORTO ALEGRE. 2002);38;EDUCAÇÃO
;1677-3802;CADERNOS ANPAE;38;EDUCAÇÃO
;1677-3942;REVISTA OMNIA;38;EDUCAÇÃO
;1677-4043;RAZÃO E FÉ;38;EDUCAÇÃO
;1677-6747;REVISTA DE GESTALT;38;EDUCAÇÃO
;1677-8065;PROSPECTIVA (PORTO ALEGRE);38;EDUCAÇÃO
;1677-9126;TEXTUAL (PORTO ALEGRE);38;EDUCAÇÃO
;1677-9576;CADERNO MARISTA DE EDUCAÇÃO;38;EDUCAÇÃO
2236-9929;1678-1244;CADERNOS DA FUCAMP;38;EDUCAÇÃO
;1678-300X;REVISTA CIENTÍFICA ELETRÔNICA DE PEDAGOGIA;38;EDUCAÇÃO
0101-7330;1678-4626;EDUCAÇÃO & SOCIEDADE;38;EDUCAÇÃO
1517-9702;1678-4634;EDUCAÇÃO E PESQUISA;38;EDUCAÇÃO
;1678-5304;CADERNOS PARA O PROFESSOR (JUIZ DE FORA);38;EDUCAÇÃO
1982-7660;1678-5622;REVISTA DE EDUCAÇÃO POPULAR (IMPRESSO);38;EDUCAÇÃO
2359-246X;1678-7846;APRENDER (VITÓRIA DA CONQUISTA);38;EDUCAÇÃO
;1678-8419;P@RTES (SÃO PAULO);38;EDUCAÇÃO
;1678-9172;REVISTA DA FA7;38;EDUCAÇÃO
;1679-107X;REVISTA GESTÃO CONTEMPORÂNEA;38;EDUCAÇÃO
;1679-1851;REVISTA FACTUS (IMPRESSO);38;EDUCAÇÃO
1807-9342;1679-2009;ITINERARIUS REFLECTIONIS (UFG. IMPRESSO);38;EDUCAÇÃO
;1679-3617;ENSAIOS PEDAGÓGICOS (LAGES);38;EDUCAÇÃO
;1679-687X;SABERES E FAZERES EDUCATIVOS;38;EDUCAÇÃO
1807-8656;1679-7361;ACTA SCIENTIARUM. HUMAN AND SOCIAL SCIENCES (IMPRESSO);38;EDUCAÇÃO
;1679-8104;CADERNOS DE EDUCAÇÃO (UMESP);38;EDUCAÇÃO
;1679-8775;REVISTA SUL-AMERICANA DE FILOSOFIA E EDUCAÇÃO;38;EDUCAÇÃO
1688-7468;1688-5287;PÁGINAS DE EDUCACIÓN;38;EDUCAÇÃO
;1688-6151;FERMENTARIO (ONLINE) - DEPARTAMENTO DE HISTORIA Y FILOSOFÍ-A DE LA EDUCACIÓN.;38;EDUCAÇÃO
;1688-812X;REVISTA TERRITORIOS EN RED;38;EDUCAÇÃO
;1688-8499;REVISTA DE LEGISLACIÓN URUGUAYA: SISTEMATIZADA Y ANALIZADA;38;EDUCAÇÃO
;1690-3544;REVISTA HEURÍSTICA (ONLINE);38;EDUCAÇÃO
;1690-7760;CONHISREMI;38;EDUCAÇÃO
;1692-0945;POIESIS (EN LÍNEA);38;EDUCAÇÃO
;1692-8857;EIDOS (BARRANQUILLA);38;EDUCAÇÃO
;1694-609X;INTERNATIONAL JOURNAL OF INSTRUCTION;38;EDUCAÇÃO
;1695-324X;ETIC@NET. REVISTA CIENTÍFICA ELECTRÓNICA DE EDUCACIÓN Y COMUNICACIÓN EN LA SOCIEDAD DEL CONOCIMIENTO;38;EDUCAÇÃO
;1698-4404;QUADERNS D'ANIMACIÓ I EDUCACIÓ SOCIAL;38;EDUCAÇÃO
1698-7802;1698-7799;FORO DE EDUCACIÓN;38;EDUCAÇÃO
;1698-9007;REVISTA DE EDUCACIÓN SOCIAL;38;EDUCAÇÃO
;1699-2105;EDUCATIO SIGLO XXI;38;EDUCAÇÃO
;1699-437X;PAPELES DE TRABAJO SOBRE CULTURA, EDUCACIÓN Y DESARROLLO HUMANO;38;EDUCAÇÃO
;1718-4770;JOURNAL OF CONTEMPORARY ISSUES IN EDUCATION;38;EDUCAÇÃO
;1720-996X;L'INTEGRAZIONE SCOLASTICA E SOCIALE;38;EDUCAÇÃO
;1740-0201;JOURNAL OF PEACE EDUCATION;38;EDUCAÇÃO
;1740-2743;JOURNAL FOR CRITICAL EDUCATION POLICY STUDIES;38;EDUCAÇÃO
;1743-5234;INTERNATIONAL JOURNAL OF EDUCATION THROUGH ART;38;EDUCAÇÃO
;1743-9892;LEARNING, MEDIA AND TECHNOLOGY;38;EDUCAÇÃO
;1744-9626;JOURNAL OF GLOBAL ETHICS;38;EDUCAÇÃO
;1756-5278;INTERNATIONAL JOURNAL OF DEVELOPMENT EDUCATION AND GLOBAL LEARNING (ONLINE);38;EDUCAÇÃO
;1757-7438;POWER AND EDUCATION;38;EDUCAÇÃO
;1782-4192;ÉTOPIA;38;EDUCAÇÃO
;1792-8494;MENON: JOURNAL OF EDUCATIONAL RESEARCH;38;EDUCAÇÃO
;1798-565X;NEW HORIZONS IN TRANSLATION RESEARCH AND EDUCATION. PUBLICATIONS OF THE UNIVERSITY OF EASTERN FINLAND REPORTS AND STUDIES IN EDUCATION, HUMANITI;38;EDUCAÇÃO
;1804-980X;INTERNATIONAL JOURNAL OF SOCIAL SCIENCES;38;EDUCAÇÃO
2359-0343;1806-1362;REVISTA BRASILEIRA DE APRENDIZAGEM ABERTA E A DISTÂNCIA;38;EDUCAÇÃO
;1806-2962;REVISTA DIGITAL ART&;38;EDUCAÇÃO
;1806-6283;REVISTA CIENTÍIFICA ELETRÔNICA DE CIÊNCIAS SOCIAIS APLICADAS DA EDUVALE;38;EDUCAÇÃO
;1806-7123;EDUCAÇÃO EM REVISTA (PORTO ALEGRE);38;EDUCAÇÃO
;1806-8340;AVISA LÁ (CENTRO DE ESTUDOS E INFORMAÇÕES CRECHEPLAN);38;EDUCAÇÃO
2317-4323;1806-8642;REVISTA DE INICIAÇÃO CIENTÍFICA DA ULBRA;38;EDUCAÇÃO
;1806-8669;RPE. REVISTA INTERNACIONAL DE PERIODONTIA CLÍNICA;38;EDUCAÇÃO
;1806-9843;REVISTA APASE (SÃO PAULO);38;EDUCAÇÃO
2595-1890;1807-0124;REVISTA COMCIÊNCIA;38;EDUCAÇÃO
1518-1634;1807-1600;HOLOS (NATAL. ONLINE);38;EDUCAÇÃO
;1807-2038;ESCRITOS (CURITIBA);38;EDUCAÇÃO
;1807-5789;REVISTA CIENTÍFICA DO INSTITUTO APHONSIANO DE ENSINO SUPERIOR;38;EDUCAÇÃO
;1807-6211;REVISTALEPH;38;EDUCAÇÃO
1808-2307;1808-2327;EVIDÊNCIA (ARAXÁ);38;EDUCAÇÃO
;1808-2564;MEDIAÇÃO (CURITIBA);38;EDUCAÇÃO
;1808-3064;HORIZONTE CIENTÍFICO (UBERLÂNDIA);38;EDUCAÇÃO
;1808-4028;MOSAICOS (UEMS);38;EDUCAÇÃO
;1808-5148;ALEGRAR (CAMPINAS);38;EDUCAÇÃO
2238-7315;1808-6578;REVISTA CONEXÃO UEPG;38;EDUCAÇÃO
;1808-799X;TRABALHO NECESSÁRIO;38;EDUCAÇÃO
;1808-8007;CIÊNCIA SEMPRE: REVISTA DA FAPERN;38;EDUCAÇÃO
1808-8678;1808-8392;INCLUSÃO SOCIAL (IMPRESSO);38;EDUCAÇÃO
;1808-8902;ADAPTA (RIO CLARO);38;EDUCAÇÃO
;1809-0354;ATOS DE PESQUISA EM EDUCAÇÃO (FURB);38;EDUCAÇÃO
2238-9210;1809-094X;PANORÂMICA (UFMT. PONTAL DO ARAGUAIA);38;EDUCAÇÃO
;1809-1199;AUTÊNTICA (GOIÂNIA);38;EDUCAÇÃO
;1809-144X;REVISTA TANTAS PALAVRAS;38;EDUCAÇÃO
;1809-1830;EDUCAÇÃO EM FOCO (BELO HORIZONTE. 2005);38;EDUCAÇÃO
;1809-3108;REVISTA DIDÁTICA SISTÊMICA;38;EDUCAÇÃO
;1809-3264;REVISTA QUERUBIM;38;EDUCAÇÃO
;1809-3760;EDUCAÇÃO ON-LINE (PUCRJ);38;EDUCAÇÃO
;1809-3876;REVISTA E-CURRICULUM (PUCSP);38;EDUCAÇÃO
1809-4031;1809-4309;PRÁXIS EDUCATIVA (UEPG. ONLINE);38;EDUCAÇÃO
0104-4036;1809-4465;ENSAIO - AVALIAÇÃO E POLÍTICAS PÚBLICAS EM EDUCAÇÃO;38;EDUCAÇÃO
1413-2478;1809-449X;REVISTA BRASILEIRA DE EDUCAÇÃO;38;EDUCAÇÃO
;1809-4589;ÁGORA (URI. CERRO GRANDE);38;EDUCAÇÃO
1981-4712;1809-5208;EDUCERE ET EDUCARE (IMPRESSO);38;EDUCAÇÃO
;1809-5747;REVISTA CONTEMPORÂNEA DE EDUCAÇÃO;38;EDUCAÇÃO
;1809-6220;REI. REVISTA DE EDUCAÇÃO DO IDEAU;38;EDUCAÇÃO
;1809-7286;INTERSABERES (FACINTER);38;EDUCAÇÃO
1679-6470;1809-8207;COLLOQUIUM HUMANARUM;38;EDUCAÇÃO
;1809-8754;RESPONSABILIDADE SOCIAL;38;EDUCAÇÃO
;1809-9157;REVISTA CIENTÍFICA UNIRB;38;EDUCAÇÃO
;1809-9238;FILOSOFIA (SÃO PAULO);38;EDUCAÇÃO
;1810-3413;VARELA;38;EDUCAÇÃO
;1811-0916;PHILOSOPHY OF EDUCATION - SCIENTIFIC JOURNAL;38;EDUCAÇÃO
;1816-5435;CULTURAL-HISTORICAL PSYCHOLOGY;38;EDUCAÇÃO
;1817-4221;PARADIGMA;38;EDUCAÇÃO
;1819-3455;RESEARCH JOURNAL OF MEDICINAL PLANT;38;EDUCAÇÃO
;1825-7321;FORM@RE - OPEN JOURNAL PER LA FORMAZIONE IN RETE;38;EDUCAÇÃO
;1825-8301;QUADERNI DI DIDATTICA DELLA SCRITTURA;38;EDUCAÇÃO
;1827-000X;INTRALINEA;38;EDUCAÇÃO
;1828-5929;TOPOLOGIK.NET;38;EDUCAÇÃO
;1836-6554;INTERNATIONAL GRAMSCI JOURNAL;38;EDUCAÇÃO
;1842-077X;EDUCATIA PLUS;38;EDUCAÇÃO
;1850-3853;ITINERÁRIOS EDUCATIVOS;38;EDUCAÇÃO
;1851-6297;REVISTA DE LA ESCUELA DE CIENCIAS DE LA EDUCACIÓN;38;EDUCAÇÃO
;1852-8171;RAES REVISTA ARGENTINA DE EDUCACIÓN SUPERIOR;38;EDUCAÇÃO
;1853-001X;MORA;38;EDUCAÇÃO
1853-1326;1853-1318;REVISTA DE EDUCACIÓN. FACULTAD DE HUMANIDADES - UNMD;38;EDUCAÇÃO
;1853-1393;REVISTA DEL INSTITUTO DE INVESTIGACIONES EN EDUCACIÓN;38;EDUCAÇÃO
